#datatype measurement,dateTime:2006-01-02T15:04:05.000Z,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double
LinuxPCM,DateTime,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,READ,WRITE,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,C0res%,C1res%,C3res%,C6res%,C7res%,C0res%,C2res%,C3res%,C6res%,C7res%,C8res%,C9res%,C10res%,Proc Energy (Joules),Power Plane 0 Energy (Joules),Power Plane 1 Energy (Joules),EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,READ,WRITE,IO,IA,GT,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,C0res%,C1res%,C3res%,C6res%,C7res%,C0res%,C2res%,C3res%,C6res%,C7res%,C8res%,C9res%,C10res%,SKT0,SKT0,SKT0,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,Temperature
LinuxPCM,2024-12-02T18:29:10.179Z,0.43,1.19,0.36,0.85,3.55,0.02,409.49,1.00,0.76,0.0000,0.0281,0.02,0.01,14571.12,12213.58,4202.35,2.39,59.65,0.87,21.67,42.97,23.73,0.00,1.18,32.11,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.88,0.00,0.00,0.43,1.19,0.36,0.85,3.55,0.02,409.49,1.00,0.76,0.0000,0.0281,0.02,0.01,0.00,0.03,0.00, 0,14571.12,12213.58,4202.35,2.39,59.65,0.87,21.67,42.97,23.73,0.00,1.18,32.11,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.88,26.68,0.00,0.30,1.23,0.24,0.85,3.58,0.00,30.07,1.00,0.80,0.0000,0.0241,28.40,34.38,0.00,0.17,37.06, 8,1245.46,1016.20,4202.35,2.45,61.28,0.59,14.82,0.22,0.64,0.35,0.84,3.53,0.00,98.46,1.00,0.11,0.0000,0.1063,41.26,23.66,0.00,0.04,35.04,10,926.48,1458.83,4202.35,1.27,31.75,0.44,11.02,0.21,0.79,0.26,0.84,3.55,0.00,56.74,1.00,0.45,0.0000,0.0656,30.85,27.11,0.00,4.39,37.65, 0,865.13,1094.63,4202.35,1.58,39.52,0.41,10.29,1.15,1.67,0.69,0.85,3.58,0.00,21.95,1.00,0.96,0.0000,0.0046,80.77,0.41,0.00,0.13,18.69, 0,4821.84,2890.26,4202.35,3.34,83.42,2.29,57.37,0.54,1.40,0.39,0.86,3.60,0.00,34.70,1.00,0.87,0.0000,0.0152,45.16,17.61,0.00,0.17,37.06, 8,2276.19,1626.29,4202.35,2.80,69.98,1.08,27.08,0.54,1.01,0.54,0.83,3.50,0.00,104.87,1.00,0.61,0.0000,0.0460,64.41,0.51,0.00,0.04,35.04,10,2277.99,2257.06,4202.35,2.02,50.46,1.08,27.10,0.51,1.16,0.44,0.84,3.53,0.00,62.65,1.00,0.76,0.0000,0.0291,52.55,5.41,0.00,4.39,37.65, 0,2151.87,1855.81,4202.35,2.32,57.98,1.02,25.60,0.00,0.43,0.00,0.87,3.63,0.00,0.05,0.91,0.40,0.0006,0.0074,0.40,80.79,0.00,0.13,18.69, 0,6.17,14.50,4202.35,0.85,21.27,0.00,0.07,,33.000
LinuxPCM,2024-12-02T18:29:11.179Z,0.40,1.21,0.33,0.85,3.56,0.02,351.42,1.00,0.78,0.0000,0.0261,0.02,0.01,13471.83,11154.83,4202.03,2.42,60.39,0.80,20.04,39.14,22.26,0.17,1.28,37.14,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.27,0.00,0.00,0.40,1.21,0.33,0.85,3.56,0.02,351.42,1.00,0.78,0.0000,0.0261,0.02,0.01,0.00,0.03,0.00, 0,13471.83,11154.83,4202.03,2.42,60.39,0.80,20.04,39.14,22.26,0.17,1.28,37.14,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.27,25.11,0.00,0.58,1.11,0.52,0.85,3.59,0.00,76.93,1.00,0.74,0.0000,0.0316,61.07,17.01,0.00,0.04,21.88, 3,2434.32,2193.49,4202.03,2.22,55.49,1.16,28.97,0.00,0.40,0.01,0.86,3.62,0.00,0.07,0.94,0.44,0.0004,0.0066,0.69,32.00,0.69,4.65,61.98, 0,9.88,24.82,4202.03,0.80,19.91,0.00,0.12,0.40,0.94,0.43,0.84,3.53,0.00,86.72,1.00,0.57,0.0000,0.0516,50.66,9.19,0.00,0.30,39.84, 3,1679.23,1791.27,4202.03,1.87,46.87,0.80,19.98,0.97,1.67,0.58,0.86,3.60,0.00,18.81,1.00,0.96,0.0000,0.0046,67.95,7.03,0.00,0.14,24.87, 3,4083.60,2445.21,4202.03,3.34,83.50,1.94,48.59,0.39,0.96,0.41,0.85,3.58,0.00,73.23,1.00,0.63,0.0000,0.0442,48.33,29.75,0.00,0.04,21.88, 3,1656.08,1730.09,4202.03,1.91,47.86,0.79,19.71,0.43,1.65,0.26,0.83,3.48,0.00,8.11,1.00,0.96,0.0000,0.0045,31.10,1.58,0.69,4.65,61.98, 0,1788.46,1082.51,4202.03,3.30,82.61,0.85,21.28,0.34,0.87,0.39,0.84,3.54,0.00,85.72,1.00,0.49,0.0000,0.0605,46.16,13.70,0.00,0.30,39.84, 3,1416.20,1635.40,4202.03,1.73,43.30,0.67,16.85,0.10,1.60,0.06,0.84,3.53,0.00,1.84,1.00,0.96,0.0000,0.0046,7.14,67.85,0.00,0.14,24.87, 3,404.06,252.04,4202.03,3.21,80.16,0.19,4.81,,33.000
LinuxPCM,2024-12-02T18:29:12.179Z,0.40,1.36,0.29,0.83,3.49,0.04,232.42,1.00,0.85,0.0000,0.0173,0.05,0.03,13412.07,9832.69,4198.33,2.73,68.20,0.80,19.97,35.25,25.59,0.01,1.22,37.93,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.71,0.00,0.00,0.40,1.36,0.29,0.83,3.49,0.04,232.42,1.00,0.85,0.0000,0.0173,0.05,0.03,0.00,0.08,0.00, 0,13412.07,9832.69,4198.33,2.73,68.20,0.80,19.97,35.25,25.59,0.01,1.22,37.93,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.71,23.52,0.00,0.18,0.76,0.24,0.83,3.48,0.03,51.93,1.00,0.43,0.0000,0.0669,29.40,25.18,0.00,0.03,45.39, 3,776.25,1022.55,4198.33,1.52,37.96,0.37,9.24,0.18,1.65,0.11,0.83,3.48,0.00,3.44,1.00,0.96,0.0000,0.0046,12.86,40.56,0.00,0.21,46.37, 0,740.56,447.98,4198.33,3.31,82.66,0.35,8.82,0.17,0.91,0.19,0.84,3.52,0.00,40.13,1.00,0.53,0.0000,0.0555,22.50,33.19,0.06,4.37,39.89, 6,722.64,792.30,4198.33,1.82,45.60,0.34,8.61,1.11,1.68,0.66,0.83,3.48,0.00,21.80,1.00,0.96,0.0000,0.0047,79.45,0.21,0.00,0.26,20.07, 4,4643.76,2762.69,4198.33,3.36,84.04,2.21,55.30,0.47,1.14,0.41,0.84,3.51,0.00,57.32,1.00,0.75,0.0000,0.0293,48.68,5.89,0.00,0.03,45.39, 3,1953.58,1710.29,4198.33,2.28,57.11,0.93,23.27,0.55,1.67,0.33,0.81,3.41,0.00,10.38,1.00,0.96,0.0000,0.0045,40.14,13.28,0.00,0.21,46.37, 0,2289.54,1368.12,4198.33,3.35,83.67,1.09,27.27,0.54,1.32,0.41,0.84,3.53,0.00,47.41,1.00,0.83,0.0000,0.0207,48.84,6.85,0.06,4.37,39.89, 6,2284.99,1725.02,4198.33,2.65,66.23,1.09,27.21,0.00,0.20,0.00,0.85,3.55,0.00,0.01,0.86,0.26,0.0016,0.0119,0.11,79.56,0.00,0.26,20.07, 4,0.73,3.74,4198.33,0.39,9.79,0.00,0.01,,33.000
LinuxPCM,2024-12-02T18:29:13.179Z,0.47,1.44,0.33,0.81,3.39,0.03,213.15,1.00,0.89,0.0000,0.0135,0.02,0.01,15779.13,10949.04,4202.55,2.88,72.06,0.94,23.47,40.38,32.01,0.02,1.37,26.22,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.37,0.00,0.00,0.47,1.44,0.33,0.81,3.39,0.03,213.15,1.00,0.89,0.0000,0.0135,0.02,0.01,0.00,0.04,0.00, 0,15779.13,10949.04,4202.55,2.88,72.06,0.94,23.47,40.38,32.01,0.02,1.37,26.22,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.37,25.21,0.00,0.22,1.63,0.13,0.81,3.38,0.01,4.20,1.00,0.96,0.0000,0.0046,16.59,56.94,0.07,0.84,25.57, 0,915.14,561.40,4202.55,3.26,81.51,0.44,10.89,0.29,1.19,0.25,0.81,3.40,0.00,36.53,1.00,0.75,0.0000,0.0296,30.40,53.25,0.00,0.13,16.22,10,1232.68,1033.09,4202.55,2.39,59.66,0.59,14.67,0.50,1.67,0.30,0.81,3.40,0.00,9.52,1.00,0.96,0.0000,0.0046,36.78,39.92,0.00,0.29,23.01, 6,2091.04,1252.51,4202.55,3.34,83.47,1.00,24.88,0.38,1.14,0.34,0.81,3.39,0.00,47.03,1.00,0.76,0.0000,0.0291,41.77,13.89,0.00,4.23,40.10,11,1614.07,1417.97,4202.55,2.28,56.91,0.77,19.20,0.76,1.67,0.45,0.81,3.40,0.00,14.46,1.00,0.96,0.0000,0.0045,56.25,17.28,0.07,0.84,25.57, 0,3186.04,1911.95,4202.55,3.33,83.32,1.52,37.91,0.79,1.46,0.54,0.80,3.37,0.00,46.09,1.00,0.88,0.0000,0.0139,67.40,16.25,0.00,0.13,16.22,10,3322.00,2274.17,4202.55,2.92,73.04,1.58,39.52,0.54,1.66,0.33,0.81,3.42,0.00,10.44,1.00,0.96,0.0000,0.0046,40.02,36.68,0.00,0.29,23.01, 6,2277.27,1369.18,4202.55,3.33,83.16,1.08,27.09,0.27,1.01,0.27,0.79,3.34,0.00,44.87,1.00,0.67,0.0000,0.0393,33.82,21.85,0.00,4.23,40.10,11,1140.90,1128.77,4202.55,2.02,50.54,0.54,13.57,,33.000
LinuxPCM,2024-12-02T18:29:14.179Z,0.48,1.41,0.34,0.82,3.46,0.02,240.20,1.00,0.87,0.0000,0.0150,0.02,0.01,16065.24,11379.79,4198.50,2.82,70.59,0.96,23.92,41.19,31.54,0.14,1.42,25.71,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.70,0.00,0.00,0.48,1.41,0.34,0.82,3.46,0.02,240.20,1.00,0.87,0.0000,0.0150,0.02,0.01,0.00,0.03,0.00, 0,16065.24,11379.79,4198.50,2.82,70.59,0.96,23.92,41.19,31.54,0.14,1.42,25.71,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.70,26.52,0.00,0.40,1.16,0.34,0.82,3.46,0.00,47.15,1.00,0.76,0.0000,0.0281,41.60,33.74,0.00,0.19,24.47, 1,1677.00,1439.53,4198.50,2.33,58.25,0.80,19.97,0.61,1.42,0.43,0.82,3.43,0.00,39.69,1.00,0.87,0.0000,0.0154,52.84,11.01,0.57,4.68,30.91, 9,2572.95,1810.19,4198.50,2.84,71.07,1.23,30.64,0.58,1.65,0.35,0.84,3.51,0.00,12.93,1.00,0.96,0.0000,0.0053,41.96,39.81,0.00,0.47,17.76, 0,2437.61,1473.46,4198.50,3.31,82.72,1.16,29.03,0.51,1.49,0.34,0.82,3.43,0.00,23.85,1.00,0.91,0.0000,0.0111,42.14,27.81,0.00,0.33,29.72, 0,2154.64,1444.14,4198.50,2.98,74.60,1.03,25.66,0.56,1.28,0.44,0.84,3.52,0.00,50.12,1.00,0.82,0.0000,0.0214,52.23,23.11,0.00,0.19,24.47, 1,2343.39,1835.42,4198.50,2.55,63.84,1.12,27.91,0.20,1.08,0.19,0.81,3.39,0.01,31.97,1.00,0.68,0.0000,0.0374,23.43,40.42,0.57,4.68,30.91, 9,854.99,794.81,4198.50,2.15,53.79,0.41,10.18,0.54,1.65,0.33,0.81,3.40,0.00,12.62,1.00,0.95,0.0000,0.0055,40.63,41.14,0.00,0.47,17.76, 0,2277.39,1381.48,4198.50,3.30,82.43,1.08,27.12,0.42,1.46,0.29,0.83,3.47,0.00,21.87,1.00,0.90,0.0000,0.0125,34.65,35.30,0.00,0.33,29.72, 0,1747.29,1200.77,4198.50,2.91,72.76,0.83,20.81,,33.000
LinuxPCM,2024-12-02T18:29:15.180Z,0.48,1.39,0.35,0.82,3.43,0.20,258.70,1.00,0.86,0.0000,0.0161,0.11,0.02,16113.00,11603.24,4202.39,2.78,69.43,0.96,23.96,42.25,31.31,0.01,1.72,24.72,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.43,0.00,0.00,0.48,1.39,0.35,0.82,3.43,0.20,258.70,1.00,0.86,0.0000,0.0161,0.11,0.02,0.00,0.14,0.00, 0,16113.00,11603.24,4202.39,2.78,69.43,0.96,23.96,42.25,31.31,0.01,1.72,24.72,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.43,26.26,0.00,0.56,1.36,0.41,0.82,3.44,0.01,38.63,1.00,0.86,0.0000,0.0166,49.82,13.78,0.00,5.73,30.68, 6,2333.54,1716.35,4202.39,2.72,67.98,1.11,27.76,0.74,1.34,0.55,0.81,3.41,0.00,63.51,1.00,0.83,0.0000,0.0204,67.84,19.04,0.00,0.00,13.12, 0,3106.12,2315.14,4202.39,2.68,67.08,1.48,36.96,0.81,1.60,0.51,0.82,3.44,0.02,24.05,1.00,0.94,0.0000,0.0071,61.70,13.81,0.02,1.13,23.33, 2,3398.69,2123.42,4202.39,3.20,80.03,1.62,40.44,0.87,1.61,0.54,0.82,3.43,0.00,23.67,1.00,0.95,0.0000,0.0065,66.60,1.63,0.00,0.02,31.75, 1,3669.24,2284.27,4202.39,3.21,80.32,1.75,43.66,0.24,1.09,0.22,0.83,3.47,0.00,32.72,1.00,0.73,0.0000,0.0319,27.01,36.59,0.00,5.73,30.68, 6,1025.99,938.63,4202.39,2.19,54.65,0.49,12.21,0.37,1.11,0.33,0.82,3.43,0.07,56.28,1.00,0.68,0.0000,0.0359,41.00,45.88,0.00,0.00,13.12, 0,1566.97,1407.67,4202.39,2.23,55.66,0.75,18.64,0.20,1.38,0.14,0.80,3.36,0.08,12.27,0.99,0.86,0.0001,0.0148,17.94,57.58,0.02,1.13,23.33, 2,831.49,603.62,4202.39,2.75,68.87,0.40,9.89,0.04,0.85,0.05,0.84,3.51,0.01,7.56,1.00,0.64,0.0001,0.0418,6.10,62.13,0.00,0.02,31.75, 1,180.96,214.14,4202.39,1.69,42.25,0.09,2.15,,33.000
LinuxPCM,2024-12-02T18:29:16.180Z,0.48,1.55,0.31,0.82,3.46,0.02,138.36,1.00,0.93,0.0000,0.0086,0.02,0.01,16048.28,10337.81,4202.76,3.10,77.62,0.95,23.87,37.36,33.59,0.02,0.53,28.50,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.29,0.00,0.00,0.48,1.55,0.31,0.82,3.46,0.02,138.36,1.00,0.93,0.0000,0.0086,0.02,0.01,0.00,0.03,0.00, 0,16048.28,10337.81,4202.76,3.10,77.62,0.95,23.87,37.36,33.59,0.02,0.53,28.50,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.29,26.09,0.00,0.33,1.21,0.27,0.84,3.54,0.00,34.68,1.00,0.79,0.0000,0.0252,32.20,34.52,0.07,1.47,31.74, 2,1376.44,1140.37,4202.76,2.41,60.35,0.66,16.38,0.32,1.58,0.21,0.82,3.44,0.00,10.55,1.00,0.94,0.0000,0.0077,25.18,33.98,0.00,0.04,40.80, 0,1364.15,865.47,4202.76,3.15,78.81,0.65,16.23,0.72,1.68,0.43,0.82,3.45,0.00,13.72,1.00,0.96,0.0000,0.0046,52.09,29.66,0.02,0.29,17.93, 3,3013.03,1797.17,4202.76,3.35,83.83,1.43,35.85,1.04,1.67,0.62,0.82,3.44,0.00,19.90,1.00,0.96,0.0000,0.0045,75.87,0.30,0.00,0.32,23.52, 3,4376.30,2615.06,4202.76,3.35,83.67,2.08,52.06,0.54,1.35,0.40,0.85,3.56,0.01,38.71,1.00,0.86,0.0000,0.0170,47.16,19.56,0.07,1.47,31.74, 2,2275.09,1680.63,4202.76,2.71,67.69,1.08,27.07,0.46,1.61,0.28,0.78,3.30,0.00,12.99,1.00,0.94,0.0000,0.0067,36.25,22.91,0.00,0.04,40.80, 0,1926.99,1195.92,4202.76,3.22,80.56,0.92,22.93,0.41,1.66,0.24,0.82,3.46,0.00,7.78,1.00,0.96,0.0000,0.0046,29.68,52.07,0.02,0.29,17.93, 3,1709.15,1027.59,4202.76,3.33,83.16,0.81,20.33,0.00,0.46,0.00,0.83,3.48,0.00,0.05,0.92,0.41,0.0006,0.0075,0.45,75.71,0.00,0.32,23.52, 3,7.13,15.60,4202.76,0.91,22.85,0.00,0.08,,33.000
LinuxPCM,2024-12-02T18:29:17.180Z,0.53,1.63,0.33,0.80,3.37,0.02,100.52,1.00,0.95,0.0000,0.0056,0.02,0.01,17851.70,10920.26,4198.25,3.27,81.74,1.06,26.58,40.56,38.80,0.00,0.39,20.25,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.96,0.00,0.00,0.53,1.63,0.33,0.80,3.37,0.02,100.52,1.00,0.95,0.0000,0.0056,0.02,0.01,0.00,0.03,0.00, 0,17851.70,10920.26,4198.25,3.27,81.74,1.06,26.58,40.56,38.80,0.00,0.39,20.25,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.96,26.78,0.00,0.53,1.63,0.33,0.79,3.33,0.00,11.46,1.00,0.96,0.0000,0.0051,40.96,35.91,0.00,0.11,23.02, 0,2225.74,1365.19,4198.25,3.26,81.52,1.06,26.51,0.50,1.63,0.31,0.80,3.35,0.00,13.78,1.00,0.94,0.0000,0.0066,38.25,40.29,0.00,0.00,21.47, 0,2083.00,1281.80,4198.25,3.25,81.25,0.99,24.81,0.54,1.61,0.34,0.79,3.31,0.00,14.13,1.00,0.95,0.0000,0.0062,42.75,38.76,0.00,0.06,18.43, 7,2276.19,1413.71,4198.25,3.22,80.50,1.08,27.11,1.05,1.68,0.63,0.80,3.38,0.00,20.94,1.00,0.96,0.0000,0.0047,78.11,2.42,0.00,1.37,18.09, 9,4426.22,2635.79,4198.25,3.36,83.96,2.11,52.71,0.50,1.62,0.31,0.82,3.46,0.00,10.77,1.00,0.96,0.0000,0.0051,37.68,39.19,0.00,0.11,23.02, 0,2119.10,1304.51,4198.25,3.25,81.22,1.01,25.24,0.54,1.63,0.33,0.79,3.30,0.00,14.56,1.00,0.95,0.0000,0.0064,42.27,36.26,0.00,0.00,21.47, 0,2276.79,1393.08,4198.25,3.27,81.72,1.08,27.12,0.55,1.61,0.34,0.82,3.43,0.00,14.25,1.00,0.95,0.0000,0.0062,41.77,39.74,0.00,0.06,18.43, 7,2310.28,1433.58,4198.25,3.22,80.58,1.10,27.51,0.03,1.45,0.02,0.83,3.47,0.00,0.63,0.99,0.96,0.0000,0.0047,2.67,77.86,0.00,1.37,18.10, 9,134.39,92.58,4198.25,2.90,72.58,0.06,1.60,,33.000
LinuxPCM,2024-12-02T18:29:18.181Z,0.04,1.47,0.03,0.82,3.45,0.04,5.83,0.99,0.96,0.0000,0.0046,0.02,0.01,1255.76,854.51,4203.89,2.94,73.48,0.07,1.87,3.10,4.53,0.04,0.70,91.64,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.24,0.00,0.00,0.04,1.47,0.03,0.82,3.45,0.04,5.83,0.99,0.96,0.0000,0.0046,0.02,0.01,0.00,0.03,0.00,13,1255.76,854.51,4203.89,2.94,73.48,0.07,1.87,3.10,4.53,0.04,0.70,91.64,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.24,4.05,0.00,0.04,1.57,0.03,0.81,3.42,0.01,0.98,0.99,0.95,0.0000,0.0052,3.51,4.81,0.00,0.22,91.46,14,188.76,120.17,4203.89,3.14,78.54,0.09,2.25,0.00,0.46,0.00,0.99,4.16,0.00,0.04,0.89,0.38,0.0006,0.0068,0.29,9.58,0.00,0.35,89.78,13,5.58,12.08,4203.89,0.92,23.10,0.00,0.07,0.00,0.64,0.00,1.01,4.26,0.01,0.03,0.80,0.49,0.0006,0.0034,0.36,3.95,0.03,0.46,95.20,15,9.67,15.22,4203.89,1.27,31.77,0.00,0.12,0.08,1.64,0.05,0.79,3.32,0.00,1.48,1.00,0.96,0.0000,0.0046,5.89,2.09,0.13,1.78,90.11,15,321.13,195.76,4203.89,3.28,82.02,0.15,3.82,0.05,1.58,0.03,0.80,3.38,0.01,0.98,0.99,0.96,0.0000,0.0046,3.97,4.36,0.00,0.22,91.46,14,212.08,134.17,4203.89,3.16,79.03,0.10,2.52,0.12,1.67,0.07,0.79,3.32,0.00,2.23,1.00,0.96,0.0000,0.0046,8.81,1.06,0.00,0.35,89.78,13,489.67,292.58,4203.89,3.35,83.68,0.23,5.82,0.00,0.27,0.02,1.06,4.45,0.00,0.04,0.94,0.53,0.0001,0.0021,1.45,2.86,0.03,0.46,95.20,15,17.66,64.70,4203.89,0.55,13.65,0.01,0.21,0.00,0.57,0.00,0.98,4.10,0.01,0.05,0.87,0.56,0.0005,0.0044,0.48,7.50,0.13,1.78,90.11,15,11.20,19.82,4203.89,1.13,28.25,0.01,0.13,,33.000
LinuxPCM,2024-12-02T18:29:19.181Z,0.21,2.41,0.09,0.87,3.66,0.48,1.57,0.68,0.69,0.0001,0.0002,0.39,0.20,7133.37,2958.70,4202.42,4.82,120.55,0.42,10.61,10.10,11.20,0.01,1.05,77.64,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.47,0.00,0.00,0.21,2.41,0.09,0.87,3.66,0.48,1.57,0.68,0.69,0.0001,0.0002,0.39,0.20,0.01,0.60,0.00,12,7133.37,2958.70,4202.42,4.82,120.55,0.42,10.61,10.10,11.20,0.01,1.05,77.64,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.47,12.28,0.00,0.02,0.87,0.02,0.99,4.17,0.05,0.31,0.82,0.56,0.0008,0.0048,1.75,3.74,0.01,0.49,94.02,14,63.68,72.99,4202.42,1.74,43.62,0.03,0.76,0.02,1.29,0.02,0.89,3.76,0.07,0.21,0.64,0.72,0.0008,0.0024,1.82,2.97,0.00,1.89,93.31,12,88.47,68.57,4202.42,2.58,64.51,0.04,1.05,0.73,2.54,0.29,0.87,3.67,0.05,0.15,0.66,0.83,0.0000,0.0000,32.67,39.35,0.03,0.67,27.27,15,3049.19,1198.86,4202.42,5.09,127.17,1.45,36.28,0.01,0.86,0.01,0.97,4.06,0.02,0.06,0.71,0.40,0.0006,0.0024,0.74,2.15,0.00,1.14,95.96,15,25.89,30.21,4202.42,1.71,42.85,0.01,0.31,0.02,1.10,0.02,1.03,4.31,0.09,0.27,0.67,0.65,0.0010,0.0030,1.88,3.60,0.01,0.49,94.02,14,89.04,81.21,4202.42,2.19,54.82,0.04,1.06,0.01,0.71,0.01,1.01,4.25,0.02,0.08,0.72,0.57,0.0006,0.0023,1.12,3.67,0.00,1.89,93.31,12,33.64,47.60,4202.42,1.41,35.33,0.02,0.40,0.89,2.64,0.34,0.85,3.57,0.14,0.36,0.59,0.71,0.0000,0.0001,39.68,32.34,0.03,0.67,27.27,15,3735.08,1415.92,4202.42,5.28,131.90,1.78,44.44,0.01,1.12,0.01,0.89,3.75,0.04,0.14,0.73,0.61,0.0007,0.0028,1.16,1.74,0.00,1.14,95.96,15,48.38,43.34,4202.42,2.23,55.81,0.02,0.58,,33.000
LinuxPCM,,33.000
